title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName
Montador de móveis - RM MONTAGENS,4.4,7,R. Boa Esperança,São Luís,Maranhão,BR,https://rmmontagensprofissional.my.canva.site/,+55 98 98351-2236,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20-%20RM%20MONTAGENS&query_place_id=ChIJwfmAuXKR9gcR7fQ4lsW79EA,Marceneiro
Montador de moveis wmdias montagens,4.9,47,"R. São Cristóvão, 81 a",Salvador,Bahia,BR,https://montadordemoveiswmdias.com.br/,,Loja de móveis,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20wmdias%20montagens&query_place_id=ChIJydr-UasFFgcRifgNQjkifT4,Loja de móveis
Cido Montagem de Móveis e Porta Pallet,4.9,40,"Rua das hortências, 51",Goiânia,Goiás,BR,https://youtu.be/-RsilYdd-5w?_confirmation=1,+55 62 99266-6679,Montadora de estruturas metálicas,Móveis de vime,Montanha-russa,,,,,,,,https://www.google.com/maps/search/?api=1&query=Cido%20Montagem%20de%20M%C3%B3veis%20e%20Porta%20Pallet&query_place_id=ChIJ_5JTmBv3XpMRZ0Q9gJU_oKs,Montadora de estruturas metálicas
LR Montagem de móveis,5,440,Av. Edson Brandão,São Luís,Maranhão,BR,https://instagram.com/lrmontagemdemoveis?igshid=YmMyMTA2M2Y=,+55 98 99222-4762,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LR%20Montagem%20de%20m%C3%B3veis&query_place_id=ChIJI8dunoKR9gcRIDcBKXAv3Es,Marceneiro
Montador de móveis,3.9,7,"Av. Daniel de La Touche, 987",São Luís,Maranhão,BR,,+55 98 98276-3006,Loja de marcenaria,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis&query_place_id=ChIJE12FF_OJ9gcReTU4dwfBu7U,Loja de marcenaria
Marcos Montador de Móveis Goiânia,5,80,,,,,https://montadordemoveis62.com.br/,+55 62 99305-8393,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Marcos%20Montador%20de%20M%C3%B3veis%20Goi%C3%A2nia&query_place_id=ChIJUdN8zBRUx0MR-gKELx2Yis4,Moveleiro
montador de moveis diego,4.9,71,Av 15 de novenbro qd 7 lte 15,Goiânia,GO,BR,,+55 62 99559-7046,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=montador%20de%20moveis%20diego&query_place_id=ChIJY8Ts0CTvXpMR-BqtZy4Vi2o,Loja de móveis
Montador de moveis em Goiânia,4.9,13,,,,,,+55 62 98163-7118,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20em%20Goi%C3%A2nia&query_place_id=ChIJIxXuOkZfXpMRxCG67Vt8Xd8,Moveleiro
LKZ Montador de Móveis,4.9,82,R. Vinte e Três,Goiânia,Goiás,BR,https://wa.me/message/M6WR7BSXYENII1,+55 62 98417-0894,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LKZ%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJLx2nhjjzXpMRpcNPnrnJ5s0,Loja de móveis
LM Montador de Móveis,5,84,"Av. Monte Carlo, Quadra 11 Lote 26 Casa 01",Goiânia,Goiás,BR,https://wa.me/5562982088042,+55 62 98208-8042,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LM%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJn2gimrH3XpMRe9wQF2Y_yoU,Marceneiro
Montador de moveis barato profissional,4.8,53,"R. 10-E, 01",Aparecida de Goiânia,Goiás,BR,https://www.montadordemoveisaparecida.com.br/,,Loja de móveis para cozinha,Móveis de vime,Loja de móveis usados para escritório,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20barato%20profissional&query_place_id=ChIJ-65K5C_3XpMRmCaXUh9wA10,Loja de móveis para cozinha
Moreira Montagem,5,117,"Av. Ulysses Guimarães,729 bloco f 002 Sussuarana",Salvador,BA,BR,https://moreiramontagens.smallpage.com.br/,+55 71 99154-1293,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Moreira%20Montagem&query_place_id=ChIJdUtn6VcSt0ARUk7BqPBRnJI,Marceneiro
Montador de móveis em geral,5,137,R. Guadalajara,Goiânia,Goiás,BR,,+55 62 99354-4824,Móveis de vime,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20em%20geral&query_place_id=ChIJfV-RE47xXpMR11Zg6GL-G68,Móveis de vime
Juan Montagens | Montador de Móveis Goiânia,5,57,R. F 58,Goiânia,Goiás,BR,https://www.juanmontagens.com/,+55 62 99250-8004,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Juan%20Montagens%20%7C%20Montador%20de%20M%C3%B3veis%20Goi%C3%A2nia&query_place_id=ChIJNeMLWYhcoQ4RKlndxQd_yJQ,Marceneiro
MÓBILE MONTAGEM DE MÓVEIS,5,4,"Alameda Andrômeda, 39 - Apto 202",São Luís,Maranhão,BR,,+55 98 98151-7228,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M%C3%93BILE%20MONTAGEM%20DE%20M%C3%93VEIS&query_place_id=ChIJ0UBcWP6P9gcRvZpdHXoIlKs,
Montador de Móveis em Goiânia,5,103,,,,,https://www.caprichomontadordemoveis.com/,+55 62 99214-8825,Marceneiro,Service establishment,Acessórios para móveis,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia&query_place_id=ChIJLfKNGmD1XpMRaOtS_imvLhg,Marceneiro
Alfa Montagem - Montador de Móveis em Goiânia,5,169,,,,,https://xn--alfamontagemgoinia-wsb.com.br/,+55 62 99546-0967,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Alfa%20Montagem%20-%20Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia&query_place_id=ChIJLwW-87kO3k0RV5S2_-01rmY,Marceneiro
Montador de Móveis em Goiânia,5,82,"R. Jarina, Quadra 43 LT 08",Goiânia,Goiás,BR,,+55 62 99232-5295,Prestador de serviços de construção civil,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia&query_place_id=ChIJ506iBMzlXpMRL3wHxASx4gA,Prestador de serviços de construção civil
DISK Montador de móveis,4.3,76,"R. T-31, 118",Goiânia,Goiás,BR,https://www.instagram.com/charles_montadordemoveis/,+55 62 99441-4236,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=DISK%20Montador%20de%20m%C3%B3veis&query_place_id=ChIJ42xRXqz2XpMRYE8uccl-sTI,Marceneiro
Montador de móveis em Goiânia - Multi Montagens de Móveis - Montador em goiânia,5,41,"R. T-51, 74215210",Goiânia,Goiás,BR,https://goianiamontadordemoveis.com/,+55 62 99198-5777,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20em%20Goi%C3%A2nia%20-%20Multi%20Montagens%20de%20M%C3%B3veis%20-%20Montador%20em%20goi%C3%A2nia&query_place_id=ChIJibxhYSr3XpMRIL49aYfh-kE,Oficina de conserto de móveis
Montador de Móveis em Goiânia | montador de moveis - setor bueno,5,213,,,,,http://redboxmontadoronline.com.br/,+55 62 99401-2528,Marceneiro,Service establishment,Montadora de estruturas metálicas,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia%20%7C%20montador%20de%20moveis%20-%20setor%20bueno&query_place_id=ChIJpWBpr_fpXpMR3Dfh0fn6FaU,Marceneiro
"Montador de Móveis em Goiânia, Montagem e Desmontagem de Móveis Novos e Usados",5,78,R. Santo Afonso,Goiânia,Goiás,BR,https://www.infinitymontagensdemoveis.com.br/,+55 62 99469-8329,Marceneiro,Loja de móveis,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia%2C%20Montagem%20e%20Desmontagem%20de%20M%C3%B3veis%20Novos%20e%20Usados&query_place_id=ChIJoSxirRKQSA8RYei8cJXS-p0,Marceneiro
Montador de Móveis em Plataforma,5,17,R. Chile,Salvador,Bahia,BR,http://wa.me/5571991057338,+55 71 99105-7338,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Plataforma&query_place_id=ChIJ10pPXU8RFgcRZRatj4E8oss,Marceneiro
"Ideal Montagens - Montador de Móveis Em Goiânia, Montagens e Desmontagem de Móveis",5,606,,,,,http://idealmontagens.com.br/,+55 62 98471-7076,Marceneiro,Service establishment,Loja de móveis,Serviço de mudança,,,,,,,https://www.google.com/maps/search/?api=1&query=Ideal%20Montagens%20-%20Montador%20de%20M%C3%B3veis%20Em%20Goi%C3%A2nia%2C%20Montagens%20e%20Desmontagem%20de%20M%C3%B3veis&query_place_id=ChIJGSzHseb3XpMRmVwkVvWZUz4,Marceneiro
Montador de moveis - lucas Gonçalves,5,134,"Ladeira da União, 7",Salvador,Bahia,BR,,+55 71 98779-9159,Loja de móveis,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20-%20lucas%20Gon%C3%A7alves&query_place_id=ChIJhbRy-OSkE0kRdQKxKyMFOx0,Loja de móveis
Montador de Móveis Noronha - Atendimento Rápido,4.9,37,Av. Luís Viana Filho,Salvador,Bahia,BR,,+55 71 98741-4911,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Noronha%20-%20Atendimento%20R%C3%A1pido&query_place_id=ChIJDZmvVZcRFgcRVhXT5wcG314,Marceneiro
Montador de Móveis em Salvador Lauro de Freitas Camaçari Simões Filho Interior Capim Grosso Jacobina Ipirá Bahia,5,13,Av. Gen. Graça Lessa,Salvador,Bahia,BR,,+55 71 98196-5326,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Salvador%20Lauro%20de%20Freitas%20Cama%C3%A7ari%20Sim%C3%B5es%20Filho%20Interior%20Capim%20Grosso%20Jacobina%20Ipir%C3%A1%20Bahia&query_place_id=ChIJmQjDWIQaFgcRmfKd14aYl9s,Loja de móveis
Montador de Móveis - MONTADOR AQUI,5,62,R. Ivo Rangel,Salvador,Bahia,BR,,+55 71 98858-9703,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20MONTADOR%20AQUI&query_place_id=ChIJy1O6QW0RFgcR4gUlqH2T1NA,Loja de móveis
Santana montagens - Montador de móveis,4.9,86,"R. São Júlio, 453 - 2º andar",Salvador,Bahia,BR,https://www.santanamontagens.com.br/,+55 71 99637-4968,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Santana%20montagens%20-%20Montador%20de%20m%C3%B3veis&query_place_id=ChIJnd6_TGDjZ4QRHgwV6S-AaKU,Marceneiro
Montador de móveis Eli,5,318,R. Numa Pompílio Bitencourt,Salvador,Bahia,BR,https://www.instagram.com/montadordemoveis_eli/,+55 71 98821-3735,Moveleiro,Loja de móveis,Marceneiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Eli&query_place_id=ChIJG7hXNfHlxaER76lmSAEHlCA,Moveleiro
Montador de buffet rack painel e armários em geral Salvador Bahia JM eficaz,4.9,134,R. Simone Barradas,Salvador,Bahia,BR,https://jm-eficaz.netlify.app/,+55 71 98428-2218,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20buffet%20rack%20painel%20e%20arm%C3%A1rios%20em%20geral%20Salvador%20Bahia%20JM%20eficaz&query_place_id=ChIJs3JiD4ERFgcR3bnwrxlBTMc,Marceneiro
Montador de Móveis - Credenciado - Salvador -BA,5,13,"R. Tiradentes, 68",Salvador,Bahia,BR,,+55 71 99184-0891,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20Credenciado%20-%20Salvador%20-BA&query_place_id=ChIJrzOvnCLySqoRP-I85p4EG_0,Moveleiro
Montador de moveis Salvador wmdias,4.9,250,,,,,https://montadordemoveiswmdias.com.br/,+55 71 99345-9653,Moveleiro,Service establishment,Loja de móveis,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20Salvador%20wmdias&query_place_id=ChIJW5G9owEFFgcR2MEFP6Jpf-s,Moveleiro
Montador de Móveis,5,182,R. Joaquim Nabuco,Salvador,Bahia,BR,"https://wa.me/5571988937425?text=Ol%C3%A1%20.eu%20me%20chamo%20Danilo%20,seu%20montador%20de%20m%C3%B3veis.",,Loja,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis&query_place_id=ChIJYXjddnETFgcR6YZEJJJsTEI,Loja
IRV Montador de Moveis Salvador Os_991851775,4.9,553,"R. 1º de Maio, 1",Salvador,Bahia,BR,https://www.montadordemoveisba.com.br/,+55 71 99185-1775,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=IRV%20Montador%20de%20Moveis%20Salvador%20Os_991851775&query_place_id=ChIJ20HQL-MaFgcR7gVgl7wxCjA,Loja de móveis
LM Montagem de Móveis Salvador Montador de Móveis Salvador,5,111,"R. do Luxemburgo, 313 - Bloco 05 apartamento 04",Salvador,Bahia,BR,,+55 71 98877-0749,Loja de móveis,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=LM%20Montagem%20de%20M%C3%B3veis%20Salvador%20Montador%20de%20M%C3%B3veis%20Salvador&query_place_id=ChIJa0ZOqaI_OksRPM7yTHarMnI,Loja de móveis
montador de móveis / armador de móveis salvador,4.8,72,"Próximo a - Av. Paulo VI, 1944",Salvador,Bahia,BR,https://montadorsalvador.wixsite.com/supermontagem,+55 71 98260-7621,Loja de móveis,Loja de móveis infantis,Loja de móveis para cozinha,Loja de móveis para escritório,Loja de móveis de jardim,Oficina de móveis em pinho,Loja de móveis rústicos,Loja de móveis usados,Marceneiro,,https://www.google.com/maps/search/?api=1&query=montador%20de%20m%C3%B3veis%20%2F%20armador%20de%20m%C3%B3veis%20salvador&query_place_id=ChIJDX9THYkbFgcRyU_dg54f3N0,Loja de móveis
"Fabio Araújo - Desmontagem, Conserto e Montador de Móveis em Fortaleza",5,67,"Rua Professor Álvaro Costa, 1716",Fortaleza,Ceará,BR,https://linkme.bio/FabioMontador,+55 85 98910-4310,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Fabio%20Ara%C3%BAjo%20-%20Desmontagem%2C%20Conserto%20e%20Montador%20de%20M%C3%B3veis%20em%20Fortaleza&query_place_id=ChIJ8WtsOb-RuAcR45ds-5Tgh4E,Marceneiro
Gabriel Montador de Móveis Fortaleza,5,33,,,,,,+55 85 99630-3619,Móveis de vime,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Gabriel%20Montador%20de%20M%C3%B3veis%20Fortaleza&query_place_id=ChIJi6QhLyGjzGkRXsBl6Zdzg80,Móveis de vime
Montador de Móveis em Fortaleza | Montador de Móveis Aldeota,5,211,"R. Silva Jatahy, 753",Fortaleza,Ceará,BR,https://sites.google.com/view/jfservicosmontadordemoveis,+55 85 99787-6642,Móveis de vime,Carpintaria,Acessórios para móveis,Marceneiro,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Fortaleza%20%7C%20Montador%20de%20M%C3%B3veis%20Aldeota&query_place_id=ChIJL9mJES1LxwcRyh60LTIMitc,Móveis de vime
Montador de Móveis Fortaleza CE,5,1,,,,,,+55 85 98792-8458,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Fortaleza%20CE&query_place_id=ChIJgRc7rDBJxwcRz7DXlI9u1no,Marceneiro
Montador De Móveis fortaleza ce,4.8,20,Av. Oliveira Paiva,Fortaleza,Ceará,BR,http://montadordemoveiss.com.br/,+55 85 98116-0112,Ajuda com serviços domésticos,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20M%C3%B3veis%20fortaleza%20ce&query_place_id=ChIJE0mGu4JUPKcRhMzaodOygOA,Ajuda com serviços domésticos
Montador de Móveis em Fortaleza | Charles Montador,5,49,"R. Tampico, 1481 - 61650-210",Caucaia,Ceará,BR,https://charlesmontagens.com.br/lp/,+55 85 98108-6105,Móveis de vime,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Fortaleza%20%7C%20Charles%20Montador&query_place_id=ChIJKYumcxBLxwcRYp_W55IBh5g,Móveis de vime
Montador De Móveis em Fortaleza-ce,5,22,"R. Lauro Maia, 593",Fortaleza,Ceará,BR,,+55 85 98750-3234,Acessórios para móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20M%C3%B3veis%20em%20Fortaleza-ce&query_place_id=ChIJZeexKcZJxwcRsmUIKaxSG60,Acessórios para móveis
Ademar - Montador de Móveis,5,130,"R. José Martins, 3650",Fortaleza,Ceará,BR,,+55 85 98408-8161,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ademar%20-%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJ9ShSNwdNxwcRfAP4jynXYDI,Moveleiro
ARIH MONTAGENS MONTADOR DE MÓVEIS,5,34,"Rua Virgílio Brigido, 1002",Fortaleza,Ceará,BR,,+55 85 99637-2774,Marceneiro,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ARIH%20MONTAGENS%20MONTADOR%20DE%20M%C3%93VEIS&query_place_id=ChIJUXyqsJzgMUURtmLk_SDkzhU,Marceneiro
MONTADOR DE MÓVEIS - L L MONTAGEM,5,195,"R. Eusébio de Queirós, 2243",Fortaleza,Ceará,BR,https://api.whatsapp.com/send?phone=5585987728001,+55 85 98772-8001,Acessórios para móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20-%20L%20L%20MONTAGEM&query_place_id=ChIJQf0GibpOxwcRM8b71RcI9wE,Acessórios para móveis
Montador de móveis,5,486,"Av. Major Assis, 1564",Fortaleza,Ceará,BR,https://www.instagram.com/gomesjohnata?igsh=aHc3aGIzM3RuZ3U5,+55 85 98969-7649,Móveis de vime,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis&query_place_id=ChIJl2-FnqJLxwcRD6U1quideyc,Móveis de vime
Montador de Móveis em Goiânia - Preço justo e qualidade,5,224,Av. Sen. Péricles,Goiânia,Goiás,BR,https://tsmontagensdemoveis.lovable.app/,+55 62 98212-1489,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Goi%C3%A2nia%20-%20Pre%C3%A7o%20justo%20e%20qualidade&query_place_id=ChIJp9GRms7zXpMRG5FQTAxTXRY,Loja de móveis
Montador De Moveis Em Fortaleza,4.8,18,Av. Gen. Osório de Paiva,Fortaleza,Ceará,BR,http://www.montagenspro.com.br/,+55 85 99192-9290,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20Moveis%20Em%20Fortaleza&query_place_id=ChIJx_8c96NNxwcRpN3u2cI3tPw,Moveleiro
MONTADOR DE MÓVEIS FORTALEZA,5,61,"R. Padre Mororó, 2233 c",Fortaleza,Ceará,BR,https://wa.me/5585989473418?text=Ol%C3%A1%20peguei%20seu%20contato%20com%20Google%2C%20gostaria%20de%20um%20or%C3%A7amento!!!,+55 85 98947-3418,Moveleiro,Móveis de vime,Fornecedor de containers,Marceneiro,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20FORTALEZA&query_place_id=ChIJzTdL7AJPxwcRz9dpd8YL_Rs,Moveleiro
Montador De Móveis fortaleza ce,5,426,R. Carapinima,Fortaleza,Ceará,BR,http://montadordemoveiss.com.br/,+55 85 98116-0112,Ajuda com serviços domésticos,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20M%C3%B3veis%20fortaleza%20ce&query_place_id=ChIJ-wVhABhNxwcR8Nt_XF0dL3I,Ajuda com serviços domésticos
Montador de Móveis Fortaleza - Ms Montagens,4.9,304,"Av. José Leon, 1078 - Bloco 8 AP 503",Fortaleza,Ceará,BR,https://wa.me/558592647038,+55 85 99264-7038,Marceneiro,Móveis de vime,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Fortaleza%20-%20Ms%20Montagens&query_place_id=ChIJm8_yTaxRxwcR_50ZAEJJenw,Marceneiro
Montador de Móveis em Fortaleza | Dr. Montador de Móveis,5,184,R. José Vilar,Fortaleza,Ceará,BR,https://api.whatsapp.com/send/?phone=5585988448090&text=Ol%C3%A1%2C+eu+vi+seu+an%C3%BAncio+e+gostaria+de+fazer+um+or%C3%A7amento.,,Móveis de vime,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Fortaleza%20%7C%20Dr.%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJf6nFGlFNxwcRTL0BcBe0AH0,Móveis de vime
R4 Montador de Móveis,5,250,"R. Luciano Alves, 2785",Fortaleza,Ceará,BR,https://api.whatsapp.com/send?phone=5585987590141,+55 85 98759-0141,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=R4%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJ2QAKCSfqpUARxnJ3XPUnBTA,Moveleiro
Montador de móveis joão pessoa a marcos,5,106,"R. Pref. Antônio Teixeira, 116",Santa Rita,Paraíba,BR,https://wa.me/message/S53C65QZVOXZI1,+55 83 99380-5258,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20jo%C3%A3o%20pessoa%20a%20marcos&query_place_id=ChIJpa9oSzDv1I0ROZSlH4yYVAs,
"Montador De Moveis, João Pessoa - Guilherme",5,6,R. Antônio Luiz do Nascimento,João Pessoa,Paraíba,BR,https://wa.me/5583993371416,+55 83 99337-1416,Marceneiro,Prestador de serviços públicos,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20Moveis%2C%20Jo%C3%A3o%20Pessoa%20-%20Guilherme&query_place_id=ChIJ-dIyEhTprAcR6c5i3jPPoY4,Marceneiro
Montador de Móveis,4.8,68,R. Antônio Mariani Gravata,Salvador,Bahia,BR,https://wa.me/557187747706,+55 71 98774-7706,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis&query_place_id=ChIJqTQCXjTTcEER8EpXAFMXBEk,Marceneiro
Montador de Móveis e Eletricista Diogo Silva,4.7,28,"R. dos Milagres, 786",João Pessoa,Paraíba,BR,https://www.instagram.com/montadordemoveisdiogosantana?igsh=cTVvdnp4MDQ5NTVk,+55 83 98831-0745,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20e%20Eletricista%20Diogo%20Silva&query_place_id=ChIJT5FARmfprAcRurtommF181w,Prestador de serviços públicos
Eduardo montador de móveis,5,16,"Por trás da madeira - R. José Targino de Castro, 30",João Pessoa,Paraíba,BR,https://www.instagram.com/eduardo_montador.ed?igsh=b3NoNGJldnh6Y2hm,+55 83 98737-3891,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Eduardo%20montador%20de%20m%C3%B3veis&query_place_id=ChIJ108Flr5OMIcRpym0Y3NhItk,Marceneiro
J Fernandes Montagens | Montador de Móveis,5,28,,,,,https://www.jfernandesmontador.shop/,+55 83 99848-0678,Prestador de serviços públicos,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=J%20Fernandes%20Montagens%20%7C%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJ_asRCLTa3SQRpGutsS6aSOY,Prestador de serviços públicos
montador de móveis,5,9,Av. Pará,João Pessoa,Paraíba,BR,,+55 83 98600-6309,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=montador%20de%20m%C3%B3veis&query_place_id=ChIJN_iSCTvdrAcRWJ0BnkzqCaA,Prestador de serviços públicos
"Tallentus montagem de moveis,montador de móveis",5,84,Rua valdevino george de Andrade,João Pessoa,Paraíba,BR,,+55 83 98652-9943,Serviços para casamento,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tallentus%20montagem%20de%20moveis%2Cmontador%20de%20m%C3%B3veis&query_place_id=ChIJWdardjnprAcRsHfekBNEUuA,Serviços para casamento
M&K Montagem de Móveis,5,39,"R. Lauro Tôrres, 491",João Pessoa,Paraíba,BR,https://instagram.com/montagensdemoveis1?utm_medium=copy_link,+55 83 99964-4064,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M%26K%20Montagem%20de%20M%C3%B3veis&query_place_id=ChIJ1dguSOHdrAcRkLb4lzs_R7E,Prestador de serviços públicos
